,REPORTING_YEAR,STATE_ABBR,TOTAL_ON_SITE_RELEASE,TOTAL_OFF_SITE_RELEASE,TOTAL_ON_OFF_SITE_RELEASE,AIR_TOTAL_RELEASE,WATER_TOTAL_RELEASE,LAND_TOTAL_RELEASE,OTH_LANDF_TOT_REL,SURF_IMP_TOT_REL,OTH_DISP_TOT_REL,OTHER_LAND_RELEASE,TOT_ALL_OTH_CATEGS,State,State_Abbr,Latitude,Longitude
10,2004,AK,511271279.27503884,273611.833175,511544891.1082139,1659945.2838678004,511497.090171,509099836.9010001,31309.2,215489128.6,267654889.10099998,267654889.10099998,26198143.743175,Alaska,AK,61.370716,-152.404419
11,2005,AK,548412055.0541806,286575.78607399995,548698630.8402545,2583755.4189539,92060.073684,545736239.5615426,227975.9,230281342.5002426,297514632.811,297514632.811,17998118.386334002,Alaska,AK,61.370716,-152.404419
12,2006,AK,668510036.463798,640452.346,669150488.809798,1904925.6777958001,91543.9500022,666513566.836,213974.19999999998,281286918.7,365191426.93600005,365191426.93600005,20451793.305,Alaska,AK,61.370716,-152.404419
13,2007,AK,591136748.3124481,466122.605146,591602870.9175938,1334882.639448,100012.84300000001,589701852.8300002,193612.80000000002,253198145.0,336310076.8000001,336310076.8000001,460897.654146,Alaska,AK,61.370716,-152.404419
14,2008,AK,573954189.778258,434806.79510000005,574388996.573358,534789.9412576001,43782.907,573375616.93,210548.1,221709556.02999997,351455511.63000005,351455511.63000005,434550.30410000007,Alaska,AK,61.370716,-152.404419
15,2009,AK,698891653.5757357,527262.267076,699418915.8428116,468675.7207355999,165646.92500000005,698257330.93,242122.4,279263216.59999996,418751968.83,418751968.83,524337.704076,Alaska,AK,61.370716,-152.404419
16,2010,AK,835635274.8048595,466682.3724464,836101957.1773058,419580.7418595998,190257.26299999998,835025436.8,244220.75,303802492.2,530978670.4499999,530978670.4499999,466560.2864464,Alaska,AK,61.370716,-152.404419
17,2011,AK,1048248269.363984,463538.52290000004,1048711807.886884,574848.6809840001,157255.083,1047516165.6,272121.0,388493276.5,658750690.6,658750690.6,461159.12789999996,Alaska,AK,61.370716,-152.404419
18,2012,AK,876175658.709405,539996.923,876715655.6324053,439310.64940509986,570469.2,875165878.8600001,286623.89999999997,300884095.59999996,573995070.0600001,573995070.0600001,502427.03900000005,Alaska,AK,61.370716,-152.404419
19,2013,AK,970307666.7675731,427177.677,970734844.444573,519512.865573,454972.412,969333181.4900002,402572.10000000003,232198772.3,736731690.9900001,736731690.9900001,426623.1279999999,Alaska,AK,61.370716,-152.404419
20,2014,AK,1183155959.941769,448415.87328000006,1183604375.815049,384277.4597689,796541.0819999999,1181975141.3999999,305869.9,276791625.8,904877476.1,904877476.1,445467.8951400001,Alaska,AK,61.370716,-152.404419
21,2015,AK,622261129.2244625,697901.3912,622959030.6156625,400207.962441,781547.662,621079373.600022,359881.3,298651615.50002205,322067666.4000001,322067666.4000001,697236.852,Alaska,AK,61.370716,-152.404419
22,2016,AK,853960275.9651744,621263.9899619999,854581539.9551365,387601.43417430006,687939.4310000001,852884735.0999999,273795.2,310860368.0,541750319.9,541750319.9,620021.8798,Alaska,AK,61.370716,-152.404419
23,2017,AK,1173893376.376841,494306.721495,1174387683.0983365,343362.1618411,525540.9750000001,1173024473.2399998,163310.64,374733590.0,798127323.5999999,798127323.5999999,491726.46050000004,Alaska,AK,61.370716,-152.404419
24,2018,AK,971512210.5033048,306332.97173820017,971818543.475043,337926.64657220006,528185.1767294001,970646098.6800032,210636.68,372560426.0000032,597874880.0,597874880.0,287931.85440000007,Alaska,AK,61.370716,-152.404419
25,2019,AK,851618326.1875188,566522.1753314999,852184848.3628503,324642.4209699001,317970.7165425,850975713.0500065,1286204.2500064,312019988.6,537669395.2,537669395.2,540552.956,Alaska,AK,61.370716,-152.404419
26,1994,AL,95668912.0,13208086.0,108876998.0,89019740.0,2256128.0,4393044.0,0.0,113496.0,2721.0,3707600.0,6758167.0,Alabama,AL,32.806671,-86.79113
27,1995,AL,103466656.0,12750830.0,116217486.0,91371208.0,4687003.0,7408445.0,33316.0,123039.0,51199.0,7178003.0,8959840.0,Alabama,AL,32.806671,-86.79113
28,1996,AL,93182001.0,13225216.0,106407217.0,80375514.0,5374395.0,7432092.0,6415982.0,212554.0,35998.0,35998.0,8886895.0,Alabama,AL,32.806671,-86.79113
29,1997,AL,91222337.0,17103548.0,108325885.0,63576697.0,6638406.0,21007234.0,9022684.0,11012902.0,74461.0,74461.0,15385096.0,Alabama,AL,32.806671,-86.79113
30,1998,AL,142562334.0,10069695.0,152632029.0,84019605.0,6238033.0,52304696.0,12699924.0,26500863.0,57682.0,57682.0,14971581.0,Alabama,AL,32.806671,-86.79113
31,1999,AL,144415332.0,12515440.0,156930772.0,83379252.0,7304325.0,53731755.0,11263362.0,27911232.0,5539.0,5539.0,17511478.0,Alabama,AL,32.806671,-86.79113
32,2000,AL,148090940.89328083,20478655.881253306,168569596.77453405,81473411.72959328,7145311.5475978,59472217.6160898,9555382.420509199,28830887.701559305,8243.0,8243.0,25003548.595203504,Alabama,AL,32.806671,-86.79113
33,2001,AL,124814603.9181572,16881082.4695324,141695686.38768935,75601634.24289662,5785811.579821699,43427158.095439,13900840.0817787,21956084.500352804,122816.90999999999,122816.90999999999,20993176.7024437,Alabama,AL,32.806671,-86.79113
34,2002,AL,111600388.54937133,19578178.9160182,131178567.46538958,66076446.0866558,7278749.569127101,38245192.89358859,12178874.622106003,19677312.442498095,245741.22,245741.22,22609581.6276102,Alabama,AL,32.806671,-86.79113
35,2003,AL,99618308.51016599,20696855.0544434,120315163.56460907,58075806.503793076,7812880.9528292,33729621.05354379,10573354.046747599,14644214.6419962,531678.94,531678.94,22539077.7970412,Alabama,AL,32.806671,-86.79113
36,2004,AL,95725665.41089442,28594692.5342279,124320357.94512242,51828863.03197921,9998016.715321103,33898785.6635941,10015378.5631649,15998893.0335292,597045.67,597045.67,30575731.825005792,Alabama,AL,32.806671,-86.79113
37,2005,AL,98201962.50794989,25832685.3796402,124034647.88759002,51871494.502872385,10619502.416491097,35710965.588586494,10873634.8615826,15972194.263529202,590723.2157497,590723.2157497,28376540.975070994,Alabama,AL,32.806671,-86.79113
38,2006,AL,93298241.48691279,27258068.36761231,120556309.85452521,52146499.31278546,8624849.439804198,32526892.7343233,10470159.623490002,14189500.6235954,673579.9006394999,673579.9006394999,30265286.6655481,Alabama,AL,32.806671,-86.79113
39,2007,AL,89910453.0970129,27959511.391671196,117869964.48868431,47198426.981033385,5982181.8383176,36729844.277661905,12066501.862945,15831155.4635954,711970.4509702002,711970.4509702002,30638571.292481616,Alabama,AL,32.806671,-86.79113
40,2008,AL,87398589.10394399,28433996.305035915,115832585.40897979,40486152.48148314,9128321.744833197,37784114.877627805,11271809.7599921,17777455.062590398,404192.4309218,404192.4309218,31635880.457826015,Alabama,AL,32.806671,-86.79113
41,2009,AL,78543752.90068728,14864775.2588345,93408528.1595217,35592204.049293615,9091001.346655903,33860547.5047376,8073010.657902399,14113823.002018102,618399.3605291999,618399.3605291999,17321871.188823115,Alabama,AL,32.806671,-86.79113
42,2010,AL,76246226.68857914,18402191.2047778,94648417.89335684,33575117.4976574,10204034.9804512,32467074.2104703,11751128.6764575,15472826.682068897,670929.4405930999,670929.4405930999,20801951.718911797,Alabama,AL,32.806671,-86.79113
43,2011,AL,71292976.17739628,13605523.377505695,84898499.55490199,32758197.876130916,10071672.667101303,28463105.63416419,11381795.409249999,13623459.5907365,859271.1635060001,859271.1635060001,16132381.964924995,Alabama,AL,32.806671,-86.79113
44,2012,AL,70078158.33677603,12934908.015183395,83013066.35195938,33403203.85289865,12772576.7898945,23902377.693982594,7731613.1600884,11978466.0325146,432864.2004789,432864.2004789,15791218.02020529,Alabama,AL,32.806671,-86.79113
45,2013,AL,75298166.68098395,13442193.765927792,88740360.44691174,32809594.301020578,13222412.139961392,29266160.240001697,7212219.975168498,10911986.1506518,241567.7304051,241567.7304051,18678697.44544139,Alabama,AL,32.806671,-86.79113
46,2014,AL,74867738.7923249,17199903.183521494,92067641.97584626,34885782.18197687,14270061.726566598,25711894.883781303,6369700.416650101,10784771.570572197,332795.92499999993,332795.92499999993,20292188.799443103,Alabama,AL,32.806671,-86.79113
47,2015,AL,75716371.94302264,14707627.080082003,90423999.02310464,35818986.64113526,10072291.943504909,29825093.35838239,7235588.9767989,7854155.3439736,280484.48920169997,280484.48920169997,17362139.434405915,Alabama,AL,32.806671,-86.79113
48,2016,AL,67033269.900029436,18143164.41929749,85176434.31932698,29879404.19927003,11435651.773042096,25718213.92771749,7799158.268316101,4363481.906411098,308906.964,308906.964,20575700.194979284,Alabama,AL,32.806671,-86.79113
49,2017,AL,60752520.0578633,19786341.522945706,80538861.58080876,26891060.8577119,9994829.431409894,23866629.768741697,6993893.596410501,3509669.1734503005,252045.55249999993,252045.55249999993,22470347.976781618,Alabama,AL,32.806671,-86.79113
50,2018,AL,64027156.49752767,18077611.4238902,82104767.92141788,28768707.629632328,10986705.997202208,24271742.870693184,6490793.739497401,3345485.8889812,287764.9165,287764.9165,20444325.87075138,Alabama,AL,32.806671,-86.79113
51,2019,AL,61510584.47771957,18783717.964919094,80294302.44263853,28735587.592572697,10634933.511142302,22140063.374004416,4764210.157182696,1813850.4905458002,213671.42000000004,213671.42000000004,20818954.747823298,Alabama,AL,32.806671,-86.79113
52,1994,AR,42611792.0,2619025.0,45230817.0,30237452.0,1019200.0,11355140.0,360.0,1335825.0,4476.0,563980.0,12311978.0,Arkansas,AR,34.969704,-92.373123
53,1995,AR,37113777.0,3063290.0,40177067.0,31342547.0,1690008.0,4081222.0,0.0,796366.0,5140.0,504969.0,6745283.0,Arkansas,AR,34.969704,-92.373123
54,1996,AR,35154641.0,4959093.0,40113734.0,29336769.0,2275767.0,3542105.0,325630.0,1213895.0,15530.0,15530.0,7949965.0,Arkansas,AR,34.969704,-92.373123
55,1997,AR,34339894.0,26916018.0,61255912.0,26286893.0,2650939.0,5402062.0,1359978.0,2101120.0,13145.0,13145.0,29512859.0,Arkansas,AR,34.969704,-92.373123
56,1998,AR,35035890.0,20384422.0,55420312.0,27519337.0,1901199.0,5615354.0,2239189.0,1879095.0,18366.0,18366.0,22877701.0,Arkansas,AR,34.969704,-92.373123
57,1999,AR,36149128.0,19381190.0,55530318.0,28252109.0,1866285.0,6030734.0,3051497.0,1862301.0,13007.0,13007.0,22522460.0,Arkansas,AR,34.969704,-92.373123
58,2000,AR,37382312.6656888,27033592.9900237,64415905.65571262,26415607.872981604,2289486.4162061,8677218.3765014,4255715.117228801,2351660.2690902,33145.000054899996,33145.000054899996,30338124.9801512,Arkansas,AR,34.969704,-92.373123
59,2001,AR,31787164.744763084,18638395.446830302,50425560.191593416,20365141.48286709,3190320.7374902004,8231702.524405799,3498432.8945807004,2815332.0035275,51504.0761103,51504.0761103,21970778.367017604,Arkansas,AR,34.969704,-92.373123
60,2002,AR,32643352.338746995,10089887.1519646,42733239.49071179,18869802.5876642,3579426.7472489006,10194123.003834201,3400466.9931774996,2461933.5027503,213257.1602095,213257.1602095,15169657.461161299,Arkansas,AR,34.969704,-92.373123
61,2003,AR,35266511.590028495,10123537.1570961,45390048.74712438,21131920.5352552,5419108.250118501,8715482.804654796,2439167.4067806005,2039402.7502227004,43457.2901764,43457.2901764,15003865.309571108,Arkansas,AR,34.969704,-92.373123
62,2004,AR,41244563.51129743,12498751.1786521,53743314.68994932,22793219.242731813,6912448.349503099,11538895.9190625,4699435.1396749,2061513.5200141,27278.78002,27278.78002,18282135.49797249,Arkansas,AR,34.969704,-92.373123
63,2005,AR,43018046.573288284,9437676.857554499,52455723.430842884,23013863.760848295,10600977.519080896,9403205.293358998,4504155.1829741,1750648.5400204998,50647.7,50647.7,14334297.242874797,Arkansas,AR,34.969704,-92.373123
64,2006,AR,40771988.85664064,11616027.341613598,52388016.198254354,21196751.03849731,6784267.918184902,12790969.8999587,4944502.5534858005,1880688.4900203,15682.530001999998,15682.530001999998,19334453.803840194,Arkansas,AR,34.969704,-92.373123
65,2007,AR,34843082.45172283,12143633.314395288,46986715.76611791,17246564.522297096,6067637.684289098,11528880.245136598,4115708.7280268003,2414996.8500044,111773.956702,111773.956702,17725036.013498105,Arkansas,AR,34.969704,-92.373123
66,2008,AR,35403532.8345035,5296173.779854501,40699706.614357784,16294824.573187497,6518531.755488299,12590176.5058276,5079336.8871354,2131968.7199999997,402882.62880720006,402882.62880720006,10993832.446450097,Arkansas,AR,34.969704,-92.373123
67,2009,AR,30245672.5619594,4347398.785854902,34593071.34781431,14489227.64342559,4803197.539625802,10953247.3789079,6747932.5669459,2162346.410419,97909.23000050001,97909.23000050001,6999056.7341098,Arkansas,AR,34.969704,-92.373123
68,2010,AR,31717706.022484407,4388135.7960991,36105841.81858351,15704890.412070192,3948735.9424333014,12064079.667981,8062503.4906137,1913544.8202867,133472.0611209,133472.0611209,6948672.179715402,Arkansas,AR,34.969704,-92.373123
69,2011,AR,30112607.272830516,7245315.6821744,37357922.95500488,13913414.070661698,4592475.785976297,11606717.4161925,7876194.194101,1250250.5103308,99611.84168330001,99611.84168330001,9909338.521854801,Arkansas,AR,34.969704,-92.373123
70,2012,AR,37139729.20736609,5220853.374929598,42360582.58229572,16783247.647689,4526682.567854301,15829798.991822802,7450830.2804407,1100909.1502397,85442.73000049999,85442.73000049999,12949112.383975597,Arkansas,AR,34.969704,-92.373123
71,2013,AR,31581269.843695898,5081497.058797501,36662766.90249328,16559955.9219446,5043002.7542273,9978311.167523999,7474356.267175101,950266.0565529,86812.58070999998,86812.58070999998,7191824.582118101,Arkansas,AR,34.969704,-92.373123
72,2014,AR,37319375.37932688,5257594.125602698,42576969.50492952,16560007.225816498,4681704.004563998,16077664.148946699,7972275.697311899,2039878.5081102003,110181.91071000001,110181.91071000001,11454519.783530701,Arkansas,AR,34.969704,-92.373123
73,2015,AR,29557446.12560572,4137277.0494668987,33694723.17507249,15759384.493881496,4932450.0717357,8865611.5599885,2983913.2072164007,2773632.3585376004,152910.25071,152910.25071,7588460.828896798,Arkansas,AR,34.969704,-92.373123
74,2016,AR,29619754.930084523,4500668.825137198,34120423.755221725,15263802.151742,5267163.997654702,9088788.780687796,4561218.2199276015,473128.71548089996,327751.52871000004,327751.52871000004,6706581.8594283,Arkansas,AR,34.969704,-92.373123
75,2017,AR,30573031.22368092,4111999.7938254974,34685031.01750621,15529651.209293993,5299223.641414603,9744156.372972302,4879418.4676958,95105.0061999,281521.86936,281521.86936,6317406.299828598,Arkansas,AR,34.969704,-92.373123
76,2018,AR,32591486.452828415,4534729.175107895,37126215.62793642,15461911.558371086,5742534.998337398,11387039.896119801,5929670.492987498,107556.0072526,272214.46270000003,272214.46270000003,7147049.948577493,Arkansas,AR,34.969704,-92.373123
77,2019,AR,32849967.264549006,17930523.615570188,50780490.88011913,16154741.138243267,6243201.745975399,10452024.380330099,4408801.838311099,1290508.9772867,2786688.408,2786688.408,20168709.058383096,Arkansas,AR,34.969704,-92.373123
78,1994,AZ,38389763.0,299871.0,38689634.0,6507317.0,39.0,31882407.0,0.0,323004.0,23800990.0,31444275.0,721538.0,Arizona,AZ,33.729759,-111.431221
79,1995,AZ,39916537.0,548518.0,40465055.0,6234262.0,4859.0,33677416.0,0.0,506263.0,22343641.0,33079951.0,2982579.0,Arizona,AZ,33.729759,-111.431221
80,1996,AZ,78977137.0,588401.0,79565538.0,9212125.0,4878.0,69760134.0,17405.0,1771859.0,67889925.0,67889925.0,2907776.0,Arizona,AZ,33.729759,-111.431221
81,1997,AZ,64174590.0,445542.0,64620132.0,9159239.0,4916.0,55010435.0,80742.0,2123297.0,52681401.0,52681401.0,3351206.0,Arizona,AZ,33.729759,-111.431221
82,1998,AZ,1068816968.0,1245406.0,1070062374.0,10144727.0,6236.0,1058666005.0,5078535.0,292791137.0,760771392.0,760771392.0,3587664.0,Arizona,AZ,33.729759,-111.431221
83,1999,AZ,962267921.88,945483.0,963213404.88,5892754.88,7100.0,956368067.0,4882827.0,277083739.0,674386290.0,674386290.0,3386126.0,Arizona,AZ,33.729759,-111.431221
84,2000,AZ,742581093.6328144,1353211.6781000001,743934305.3109143,5320314.940579501,9238.0,737251540.6922348,5868185.6,218139254.4022348,513042229.48999995,513042229.48999995,3856039.7780999998,Arizona,AZ,33.729759,-111.431221
85,2001,AZ,606449446.2560295,946936.7163025001,607396382.9723318,4695874.254301401,6377.01,601747194.9917281,5414021.1,115205731.961728,480965041.47999996,480965041.47999996,2831938.501599999,Arizona,AZ,33.729759,-111.431221
86,2002,AZ,329081694.247804,824369.4208,329906063.6686039,4244596.636419802,7161.76,324829935.8513843,4924177.322,8860132.959384201,308678975.57,308678975.57,5026260.6358,Arizona,AZ,33.729759,-111.431221
87,2003,AZ,47488943.951592,865812.6514440001,48354756.60303591,4832991.989407601,7214.700000000001,42648737.26218441,5854934.1,6590658.2721844,30031033.89,30031033.89,3170783.066444,Arizona,AZ,33.729759,-111.431221
88,2004,AZ,55525123.12261067,942364.5191793002,56467487.641789995,4459295.552563699,918.3499999999999,51064909.22004698,4889907.22,7596943.800046999,38414781.2,38414781.2,3091100.1765793,Arizona,AZ,33.729759,-111.431221
89,2005,AZ,62986280.78538479,1209589.5908455001,64195870.376230314,4426282.880253,680.74,58559317.1651318,4124808.5099999993,7781731.0551318,46476470.599999994,46476470.599999994,3853657.8307785,Arizona,AZ,33.729759,-111.431221
90,2006,AZ,96198576.65141264,2519197.3257657005,98717773.97717836,4659214.580978301,3726.0099999999993,91535636.0604344,5462006.2,11613015.660434399,74273071.19999997,74273071.19999997,5598858.142765701,Arizona,AZ,33.729759,-111.431221
91,2007,AZ,87410088.08585593,1893043.4629262001,89303131.54878215,4311109.905414199,4364.3,83094613.88044168,5925510.2,15092364.990441702,61889351.79,61889351.79,5127073.1196152,Arizona,AZ,33.729759,-111.431221
92,2008,AZ,94006347.19722179,1419193.8102739,95425541.00749572,3759694.669458799,58876.51,90187776.01776299,20000782.255400002,17799808.812363002,52192480.63,52192480.63,4890188.098173901,Arizona,AZ,33.729759,-111.431221
93,2009,AZ,60343483.03939561,1036697.8005,61380180.839895606,2721298.2047629007,1343.1100000000001,57620841.7246327,6228834.6899999995,9514186.7046327,41707214.24000001,41707214.24000001,4099595.290499999,Arizona,AZ,33.729759,-111.431221
94,2010,AZ,78801950.02019638,1238963.125133,80040913.1453294,2891593.486794002,1618.6599999999999,75908737.87340239,8139480.4799999995,10463533.9234024,57102149.0,57102149.0,4914424.2961329995,Arizona,AZ,33.729759,-111.431221
95,2011,AZ,97024856.0924928,817522.884047,97842378.9765398,2818683.555048299,1180.3049999999996,94204992.23244448,8842642.41,16578605.4824445,68580079.23,68580079.23,4602575.084046999,Arizona,AZ,33.729759,-111.431221
96,2012,AZ,84380295.7064798,1927258.3154999998,86307554.02197981,2179786.0118017006,1172.045,82199337.64967811,7668758.002900001,14035698.921778098,60344311.23000001,60344311.23000001,5703733.754499996,Arizona,AZ,33.729759,-111.431221
97,2013,AZ,69051127.76535961,1576706.0469883,70627833.81234781,2416773.608359601,832.105,66633522.052,8591551.3,17620346.29,40421447.09000001,40421447.09000001,4675626.737010598,Arizona,AZ,33.729759,-111.431221
98,2014,AZ,76930122.40839815,2207181.2215862004,79137303.62998427,2362553.3413980994,1155.988,74566413.07900001,8152571.799999999,21260454.26,45153182.01,45153182.01,5203283.752086199,Arizona,AZ,33.729759,-111.431221
99,2015,AZ,84048063.87564373,2010942.2858231997,86059006.16146691,2291959.8706436995,740.2920000000001,81755363.71299998,7555367.1,32268650.77999999,41931145.74000001,41931145.74000001,5305430.307333201,Arizona,AZ,33.729759,-111.431221
100,2016,AZ,93358505.96078204,1695692.9297369013,95054198.89051898,2336312.886781999,872.7950000000001,91021320.27900003,6013632.4,28753704.794,56253777.2,56253777.2,5330728.902106896,Arizona,AZ,33.729759,-111.431221
101,2017,AZ,80981695.47645977,1641299.6457434003,82622995.12220323,2255894.003459802,828.5799999999999,78724972.89299998,5084662.300000001,25795660.204000007,47844550.769999996,47844550.769999996,4975560.7577034,Arizona,AZ,33.729759,-111.431221
102,2018,AZ,86075989.80002932,1241939.4060833002,87317929.20611265,2302298.2119227005,896.9928067,83772794.5953,5505237.800000001,35356727.199,42910515.811299995,42910515.811299995,5011257.5836833,Arizona,AZ,33.729759,-111.431221
103,2019,AZ,84453329.91386952,1426906.5992685992,85880236.51313816,2054336.4285696014,1088.328,82397905.1573,3917616.6,43554506.237,34925488.6513,34925488.6513,4272188.435068601,Arizona,AZ,33.729759,-111.431221
104,1994,CA,47351365.36,8581394.0,55932759.36,40979062.36,4247148.0,2125155.0,0.0,822710.0,61924.0,347841.0,26322644.0,California,CA,36.116203,-119.681564
105,1995,CA,46845406.089999996,10434089.0,57279495.089999996,39090517.089999996,3427692.0,4327197.0,0.0,2311843.0,50735.0,286432.0,34969282.0,California,CA,36.116203,-119.681564
106,1996,CA,45884407.25,9145912.0,55030319.25,38864391.25,4547838.0,2472178.0,284700.0,380926.0,60031.0,60031.0,34823430.0,California,CA,36.116203,-119.681564
107,1997,CA,37657572.67,8639480.3,46297052.97,31021937.67,4322389.0,2313246.0,653922.0,197621.0,93329.0,93329.0,36636732.3,California,CA,36.116203,-119.681564
108,1998,CA,60386775.201468095,10214979.3,70601754.50146809,28399879.816468105,4024235.385,27962660.0,1213764.0,5052745.0,893834.0,893834.0,38346793.3,California,CA,36.116203,-119.681564
109,1999,CA,56152491.210497,11241065.3,67393556.510497,26311473.110497,4836233.1,25004785.0,953110.0,3405513.0,1356940.0,1356940.0,39524963.3,California,CA,36.116203,-119.681564
110,2000,CA,63222750.6921054,13160587.121205399,76383337.81331079,24004464.68592511,6082950.372585399,33135335.633595,887713.0,2769696.0,1121467.4437499999,1121467.4437499999,41983256.24612211,California,CA,36.116203,-119.681564
111,2001,CA,53488526.86813165,7868427.573689001,61356954.44182086,20386848.65249399,4929332.3567136,28172345.8589241,560913.3953,1519338.76,1070916.429,1070916.429,33298694.037918903,California,CA,36.116203,-119.681564
112,2002,CA,44645410.00158771,9404739.987715993,54050149.98930359,19385833.510329004,5846919.0949619,19412657.39629671,245843.6,2627342.6000000015,864746.6355201,864746.6355201,31517568.763439614,California,CA,36.116203,-119.681564
113,2003,CA,50560101.5654675,9906576.237886399,60466677.80335389,18376442.72864461,4799492.252373699,27384166.58444911,602741.73,135685.09000000003,465350.71999999986,465350.71999999986,27216733.0218807,California,CA,36.116203,-119.681564
114,2004,CA,39253529.526714966,9605264.698538497,48858794.225253485,18762497.085249703,4441227.266389498,16049805.1750758,480698.24,346181.7,423662.14999999997,423662.14999999997,27710885.634121794,California,CA,36.116203,-119.681564
115,2005,CA,36822001.69467349,10082385.96926359,46904387.663937025,17500490.060460802,3712434.5754113994,15609077.058801195,735894.1,300737.26800000004,2268852.3987499997,2268852.3987499997,28298696.99206513,California,CA,36.116203,-119.681564
116,2006,CA,36184892.2827064,8973116.479875894,45158008.76258243,16856580.482818067,5018272.495151901,14310039.304736499,155501.46,37158.93499999999,2682344.0177999996,2682344.0177999996,26358017.69382788,California,CA,36.116203,-119.681564
117,2007,CA,47168547.42463664,9062726.994468994,56231274.41910567,15299710.290826876,4058536.9698576005,27810300.163952,550625.2,4349.889999999999,5916751.8239,5916751.8239,23615793.2201979,California,CA,36.116203,-119.681564
118,2008,CA,38876974.25954316,6517072.520267497,45394046.77981057,12671795.068287885,2227495.754609399,23977683.4366456,267244.75100000005,1199.9299999999998,5600950.695599999,5600950.695599999,21884234.392337013,California,CA,36.116203,-119.681564
119,2009,CA,32964001.426665816,5710449.9034498995,38674451.33011552,9562928.865059294,1703768.8377687,21697303.723838,280830.246,3239.8170999999998,4185790.8134,4185790.8134,20174694.6671638,California,CA,36.116203,-119.681564
120,2010,CA,31216045.985261522,5220996.963344996,36437042.94860653,8931641.086876294,2617928.6450157007,19666476.2533694,3117992.588,4948.129999999999,3799055.8790999996,3799055.8790999996,21150080.8305671,California,CA,36.116203,-119.681564
121,2011,CA,31923858.960941028,6236204.755830095,38160063.71677115,7308563.4885122925,2908562.047285402,21706733.42514341,4092752.6179999993,33808.219999999994,7400215.940999998,7400215.940999998,21419598.678185206,California,CA,36.116203,-119.681564
122,2012,CA,26446381.43397438,7873885.6842271965,34320267.11820147,7692591.090956999,2359075.6701165,16394714.672900902,4944233.642,64840.004779999996,3672584.834699999,3672584.834699999,22663599.17915548,California,CA,36.116203,-119.681564
123,2013,CA,29881574.771770492,6746968.9377868,36628543.7095573,7946466.243502796,2009041.4245548004,19926067.103712797,6856416.941999999,143702.31,3807146.2977,3807146.2977,21720731.950643696,California,CA,36.116203,-119.681564
124,2014,CA,25211973.426512655,7945670.336122609,33157643.76263516,8491791.91927369,2908549.4422373013,13811632.065001804,4796483.696999999,123691.28199999998,3905248.0159999984,3905248.0159999984,19774407.83210297,California,CA,36.116203,-119.681564
125,2015,CA,26094404.696673,10836866.4442931,36931271.14096621,7657341.023795198,2422109.7483778996,16014953.924500007,1183665.5398000001,70270.5437,4162126.259,4162126.259,21140123.675094094,California,CA,36.116203,-119.681564
126,2016,CA,28857915.689730708,11895108.71594591,40753024.40567665,7732390.103002601,3456196.6036782996,17669328.983050004,3007110.85694,981521.7067999998,1125247.924,1125247.924,21249905.530734196,California,CA,36.116203,-119.681564
127,2017,CA,19677538.07921318,12851139.1932701,32528677.272483304,7218487.482228203,2514333.8862723983,9944716.710712597,435254.828,123354.85218999999,1276864.8042910998,1276864.8042910998,23291602.7899856,California,CA,36.116203,-119.681564
128,2018,CA,23924369.07375219,13834550.594739497,37758919.66849165,7417480.582987599,3510054.331548398,12996834.159216193,72417.4082368,242298.1476200001,1104609.9650719003,1104609.9650719003,23383221.6069489,California,CA,36.116203,-119.681564
129,2019,CA,25124324.835959446,14017900.264419794,39142225.10037927,7149576.5624471,2839377.7376333014,15135370.535879198,451844.63679519994,394970.00890669995,920980.8171999997,920980.8171999997,22603409.255501524,California,CA,36.116203,-119.681564
130,1994,CO,4287971.0,349946.0,4637917.0,3980924.0,92317.0,214730.0,0.0,67824.0,0.0,126280.0,889031.0,Colorado,CO,39.059811,-105.311104
131,1995,CO,5289156.0,314343.0,5603499.0,4174236.0,993606.0,121314.0,0.0,21883.0,0.0,68210.0,1166034.0,Colorado,CO,39.059811,-105.311104
132,1996,CO,5807893.0,655685.0,6463578.0,3531376.0,2141536.0,134981.0,61366.0,5287.0,18337.0,18337.0,1607804.0,Colorado,CO,39.059811,-105.311104
133,1997,CO,5754470.0,684835.0,6439305.0,3412420.0,2209034.0,133016.0,58685.0,5105.0,22249.0,22249.0,1808049.0,Colorado,CO,39.059811,-105.311104
134,1998,CO,26835090.0,5916750.0,32751840.0,4973787.0,2392924.0,19468379.0,4544694.0,2782327.0,8122704.0,8122704.0,9355760.0,Colorado,CO,39.059811,-105.311104
135,1999,CO,21068361.0,6180937.832,27249298.832000002,4189970.0,3188571.0,13689820.0,4646935.0,180984.0,8670029.0,8670029.0,6608729.832,Colorado,CO,39.059811,-105.311104
136,2000,CO,24795343.658336204,6353799.039002599,31149142.697338793,3882838.608203899,3171581.9501323,17740923.1,5940318.4,809042.5,10906961.0,10906961.0,6451071.8990025995,Colorado,CO,39.059811,-105.311104
137,2001,CO,35583156.605533384,6471241.501531799,42054398.10706517,3502040.6173703,3752596.4981632,28328519.49,5551212.119999999,5144854.17,17519597.0,17519597.0,6421712.3778318,Colorado,CO,39.059811,-105.311104
138,2002,CO,21326206.838938296,5630341.2499023015,26956548.088840593,3408440.738714798,5062968.1902095,12854797.910014,6200502.9799999995,2961948.0,3610460.1300139995,3610460.1300139995,6006011.895902301,Colorado,CO,39.059811,-105.311104
